gene_id	ERR337909	ERR337922	ERR337912	ERR337925	ERR337937	ERR337949
EgrG_001115100	371	338	293	258	297	328
EgrG_001115200	16	19	17	14	12	11
EgrG_001115300	243	182	194	177	271	261
EgrG_001115400	786	720	654	601	809	788
EgrG_001115500	67	52	117	96	128	130
EgrG_001115600	405	368	280	271	429	385
EgrG_001115700	6	7	1	3	10	14
EgrG_001115800	0	0	0	0	0	0
EgrG_001115900	1074	935	2140	1844	1365	1368
EgrG_001116000	543	506	394	296	467	497
EgrG_001116050	633	533	263	254	383	365
EgrG_001116100	641	539	538	453	633	689
EgrG_001116200	0	1	0	0	0	0
EgrG_001116300	308	239	337	265	274	291
EgrG_001116400	12	8	8	2	18	20
EgrG_001116500	7	6	6	4	26	13
EgrG_001116600	0	1	0	2	1	0
EgrG_001116700	0	0	0	0	0	0
EgrG_001116800	23	27	26	18	30	20
EgrG_001116900	2802	2410	3830	3398	4317	4521
EgrG_001117000	3606	3053	1140	952	1810	2005
EgrG_001117100	15	6	12	17	23	18
EgrG_001117200	786	639	334	319	683	703
EgrG_001117400	995	799	472	410	717	748
EgrG_001117500	152	137	185	120	122	132
EgrG_001117600	646	513	599	527	545	547
EgrG_001117700	260	207	149	91	236	234
EgrG_001118000	1812	1546	984	801	1432	1506
EgrG_001118200	1	0	0	0	0	1
EgrG_001118300	2454	2029	1226	1052	1615	1706
EgrG_001118400	485	395	381	319	607	641
EgrG_001118480	1248	989	876	711	1438	1470
EgrG_001118500	288	281	281	214	567	576
EgrG_001118600	113	93	23	33	53	50
EgrG_001118700	2294	1949	2899	2533	2212	2353
EgrG_001118800	495	456	444	388	822	879
EgrG_001118900	2020	1697	801	733	1115	1171
EgrG_001119000	418	360	416	319	346	300
EgrG_001119100	0	0	1	0	0	1
EgrG_001119200	0	0	0	0	0	0
EgrG_001119400	0	0	0	0	0	0
EgrG_001119500	0	0	1	0	1	0
EgrG_001119600	1139	932	925	722	1067	1138
EgrG_001119700	470	398	349	312	485	523
EgrG_001119800	250	227	271	248	450	411
EgrG_001119900	1166	1062	570	482	824	825
EgrG_001120000	595	577	540	469	910	885
EgrG_001120100	801	777	915	810	787	874
EgrG_001120200	2	5	0	3	0	0
EgrG_001120300	1153	1039	525	445	845	843
EgrG_001120400	92	97	44	34	62	53
EgrG_001120500	2685	2337	5705	4974	3678	3781
EgrG_001120600	5	4	0	1	13	13
EgrG_001121000	330	274	380	317	441	464
EgrG_001121100	48	46	61	68	116	109
EgrG_001121200	681	589	574	517	686	704
EgrG_001121300	604	539	315	268	482	394
EgrG_001121500	107	93	139	104	287	280
EgrG_001121800	504	439	773	592	934	976
EgrG_001121900	0	0	1	0	1	0
EgrG_001122100	616	563	651	526	644	698
EgrG_001122200	1749	1530	974	834	1153	1315
EgrG_001122300	6	10	19	21	19	24
EgrG_001122400	269	235	214	151	197	188
EgrG_001122500	320	275	251	205	400	436
EgrG_001122700	485	417	296	249	465	484
EgrG_001122800	163	153	143	137	271	288
EgrG_001122900	5370	4553	2316	2043	3674	3721
EgrG_001123000	3	1	0	1	5	7
EgrG_001123100	297	241	178	148	218	183
EgrG_001123200	691	578	458	415	729	695
EgrG_001123300	84	81	92	68	154	144
EgrG_001123400	2	2	1	4	3	3
EgrG_001123500	66	82	78	70	81	75
EgrG_001123600	25	21	14	7	10	10
EgrG_001123700	30	23	15	19	40	26
EgrG_001123800	595	512	310	248	479	495
EgrG_001123900	4809	4191	2193	1960	2723	2813
EgrG_001124000	109	81	57	55	96	84
EgrG_001124100	11	5	22	20	5	0
EgrG_001124200	68	63	52	49	61	61
EgrG_001124300	1901	1695	1698	1510	1467	1556
EgrG_001124400	1041	969	1644	1331	1100	1171
EgrG_001124500	314	272	368	351	373	376
EgrG_001124700	39	37	36	18	33	25
EgrG_001124800	790	698	662	522	622	608
EgrG_001124900	3	4	3	3	4	4
EgrG_001125000	2936	2531	1599	1335	1544	1661
EgrG_001125100	136	100	226	155	184	204
EgrG_001125200	1	0	1	0	0	0
EgrG_001125300	717	601	674	628	479	488
EgrG_001125400	12	7	6	9	18	16
EgrG_001125500	0	0	0	0	0	0
EgrG_001125600	7	1	5	2	2	6
EgrG_001125700	967	839	1423	1226	1412	1593
EgrG_001125800	346	288	446	360	375	345
EgrG_001125850	33	38	24	28	43	42
EgrG_001125900	438	361	316	280	411	407
EgrG_001125950	138	95	142	134	150	138
EgrG_001126000	356	320	246	196	303	328
EgrG_001126050	413	372	268	222	237	219
EgrG_001126100	328	250	282	264	307	328
EgrG_001126150	342	311	344	277	485	496
EgrG_001126200	144	106	97	71	124	139
EgrG_001126300	83	78	41	33	78	76
EgrG_001126400	599	540	344	319	562	584
EgrG_001126500	734	617	349	301	410	397
EgrG_001126600	24	17	16	17	35	36
EgrG_001126800	162	126	265	238	212	218
EgrG_001126900	329	316	196	184	202	264
EgrG_001127000	124	110	68	53	66	84
EgrG_001127100	2543	2193	1611	1371	1374	1428
EgrG_001127300	754	627	593	544	567	611
EgrG_001127400	50	44	15	29	83	86
EgrG_001127500	423	359	85	99	173	172
EgrG_001127600	253	219	139	152	206	243
EgrG_001127700	387	290	257	243	381	385
EgrG_001127800	48	38	47	49	59	54
EgrG_001127900	684	623	608	496	811	855
EgrG_001128000	1223	1095	585	514	917	1042
EgrG_001128050	49	47	108	86	65	62
EgrG_001128100	753	678	1588	1301	1021	1013
EgrG_001128200	108	72	85	67	120	113
EgrG_001128300	1	1	1	1	2	3
EgrG_001128400	12	8	9	5	9	9
EgrG_001128500	908	823	501	451	588	590
EgrG_001128600	3669	3163	3853	3218	3450	3580
EgrG_001128700	0	0	0	0	0	0
EgrG_001128800	36	31	75	64	54	48
EgrG_001128900	643	490	977	796	838	820
EgrG_001129000	58	62	17	18	45	40
EgrG_001129100	374	328	11	17	25	36
EgrG_001129200	583	513	718	579	771	847
EgrG_001129300	793	682	627	525	542	602
EgrG_001129400	3116	2728	1842	1569	1784	1857
EgrG_001129450	850	763	790	690	744	750
EgrG_001129500	42	44	23	23	10	18
EgrG_001129600	285	259	184	141	307	334
EgrG_001129700	286	242	154	116	280	267
EgrG_001129800	485	403	338	259	487	544
EgrG_001129900	606	483	177	168	211	233
EgrG_001130000	702	626	605	542	589	632
EgrG_001130100	534	472	324	281	470	477
EgrG_001130200	1958	1714	1031	963	1699	1711
EgrG_001130300	239	193	221	137	233	217
EgrG_001130400	801	705	758	623	1019	1149
EgrG_001130500	3608	3144	1989	1737	1902	1916
EgrG_001130600	334	293	513	457	96	103
EgrG_001130650	1240	1042	1817	1541	1131	1144
EgrG_001130700	0	0	1	1	2	1
EgrG_001130800	319	279	92	87	189	231
EgrG_001130900	1112	1067	634	531	1120	1168
EgrG_001131000	1506	1326	1546	1290	1176	1244
EgrG_001131100	433	346	307	280	403	420
EgrG_001131200	18	21	19	21	20	20
EgrG_001131300	0	0	0	0	0	0
EgrG_001131400	0	0	0	0	0	0
EgrG_001131600	0	0	0	1	1	1
EgrG_001131900	0	0	1	0	0	0
EgrG_001132000	0	0	1	0	0	0
EgrG_001132100	12	7	5	8	14	12
EgrG_001132200	471	380	231	212	268	326
EgrG_001132300	0	0	0	0	0	0
EgrG_001132400	2246	1793	3063	2644	1493	1581
EgrG_001132500	7206	6088	2493	2214	4188	4333
EgrG_001132600	387	357	328	254	512	568
EgrG_001132700	2473	2125	1399	1283	1909	1980
EgrG_001132900	0	1	0	0	1	0
EgrG_001133000	181	169	78	61	106	119
EgrG_001133050	135	139	202	144	200	219
EgrG_001133100	138	151	83	103	97	103
EgrG_001133200	1486	1206	930	813	1474	1506
EgrG_001133300	760	639	423	355	590	603
EgrG_001133400	1898	1694	918	822	1256	1344
EgrG_001133600	793	679	516	435	501	551
EgrG_001133700	231	209	196	190	255	258
EgrG_001133800	851	710	1943	1765	1352	1383
EgrG_001133900	162	137	52	48	75	67
EgrG_001134000	110	97	110	113	232	269
EgrG_001134100	1204	1068	861	775	1028	1112
EgrG_001134300	427	397	247	203	329	370
EgrG_001134400	1264	1101	756	641	803	902
EgrG_001134500	507	451	501	428	635	670
EgrG_001134800	440	365	517	446	551	559
EgrG_001135000	308	275	208	182	254	253
EgrG_001135200	177	136	185	175	331	356
EgrG_001135300	1672	1407	742	595	1066	1145
EgrG_001135600	4	0	0	0	0	0
EgrG_001135700	210	163	1	0	2	0
EgrG_001135800	17	16	9	11	17	21
EgrG_001135900	4	4	0	0	0	0
EgrG_001136200	0	1	0	2	0	0
EgrG_001136300	2017	1671	2606	2254	2533	2668
EgrG_001136500	5	3	0	0	0	0
EgrG_001136600	0	0	1	0	3	7
EgrG_001136700	1	0	0	1	1	3
EgrG_001136800	0	0	1	0	0	0
EgrG_001136900	0	0	0	0	0	0
EgrG_001137000	0	0	0	0	0	0
EgrG_001137100	703	505	224	158	1268	1227
EgrG_001137200	0	0	0	0	0	0
EgrG_001137300	0	0	0	0	0	0
EgrG_001137400	0	0	0	0	0	0
EgrG_001137500	0	0	0	0	0	1
EgrG_001137600	33	23	24	30	28	43
EgrG_001137700	113	104	50	53	63	79
EgrG_001137800	140	117	65	42	85	99
EgrG_001137900	3396	2962	1332	1114	1658	1731
EgrG_001138000	615	546	383	332	388	405
EgrG_001138100	990	867	413	334	517	470
EgrG_001138200	349	314	206	144	188	203
EgrG_001138300	1764	1523	1298	1192	1548	1618
EgrG_001138700	1548	1285	2185	1991	1296	1411
EgrG_001138800	1074	995	1147	965	897	884
EgrG_001138900	731	693	524	492	770	846
EgrG_001139000	499	394	486	434	397	453
EgrG_001139100	0	0	0	0	0	0
EgrG_001139200	326	316	65	40	70	88
EgrG_001139300	0	0	0	0	0	0
EgrG_001139500	189	156	100	102	144	122
EgrG_001139600	0	0	0	0	0	0
EgrG_001139700	0	0	0	0	0	0
EgrG_001139800	0	0	0	0	0	0
EgrG_001139900	1	0	0	0	0	0
EgrG_001140000	3	1	0	2	0	2
EgrG_001140100	129	103	34	33	67	53
EgrG_001140200	23	26	24	39	31	38
EgrG_001140500	1	0	1	0	3	0
EgrG_001140600	0	0	1	0	0	0
EgrG_001140700	0	0	0	0	0	0
EgrG_001140900	0	0	0	0	0	0
EgrG_001141000	0	0	0	0	0	0
EgrG_001141100	984	902	2427	2032	1433	1483
EgrG_001141200	1062	914	1167	1124	812	860
EgrG_001141300	1	0	0	1	0	1
EgrG_001141500	0	0	0	0	0	0
EgrG_001141600	619	562	256	204	472	454
EgrG_001141700	919	793	1512	1316	898	975
EgrG_001141800	881	791	590	501	789	815
EgrG_001141900	611	468	480	382	542	531
EgrG_001142000	394	388	356	316	322	330
EgrG_001142100	352	289	164	134	286	261
EgrG_001142200	778	734	660	545	509	547
EgrG_001142300	36	32	42	34	27	38
EgrG_001142400	0	0	0	0	0	0
EgrG_001142500	0	0	0	0	0	1
EgrG_001142800	0	0	0	0	0	0
EgrG_001142900	1	0	0	0	0	0
EgrG_001143100	0	0	0	0	0	0
EgrG_001143300	0	0	0	1	1	0
EgrG_001143500	0	0	0	0	0	0
EgrG_001143600	0	0	0	0	0	0
EgrG_001143800	4	2	1	0	9	5
EgrG_001143900	806	711	329	276	402	423
EgrG_001144100	168	128	189	135	203	210
EgrG_001144200	157	177	325	287	152	163
EgrG_001144300	4	5	12	11	15	7
EgrG_001144400	126	120	64	62	106	124
EgrG_001144500	1109	984	1423	1230	1173	1215
EgrG_001144550	1441	1148	1034	964	1019	1108
EgrG_001144700	602	493	247	242	465	470
EgrG_001144800	1422	1240	925	788	885	885
EgrG_001144900	24	8	10	10	31	27
EgrG_001145000	428	412	237	198	321	340
EgrG_001145100	47	30	18	32	37	41
EgrG_001145200	136	145	88	60	107	119
EgrG_001145300	1046	888	650	589	731	714
EgrG_001145400	744	639	502	436	562	571
EgrG_001145500	99	82	57	34	56	49
EgrG_001145600	80	67	58	37	101	96
EgrG_001145700	9498	7998	3625	3156	3429	3576
EgrG_001145800	382	303	946	787	462	444
EgrG_001146300	214	219	257	223	303	285
EgrG_001146400	955	841	1646	1350	1343	1383
EgrG_001146500	407	336	231	196	367	388
EgrG_001146600	326	284	230	205	151	157
EgrG_001146700	2513	2138	747	654	1789	1791
EgrG_001146900	15	14	2	2	7	11
EgrG_001147000	1582	1313	2102	1871	1446	1444
EgrG_001147100	1	1	0	0	0	0
EgrG_001147200	944	826	1186	1090	963	1017
EgrG_001147400	13	8	19	14	26	26
EgrG_001147500	1	3	2	6	2	3
EgrG_001147600	0	0	0	0	0	0
EgrG_001147700	0	0	0	0	0	0
EgrG_001147800	730	678	517	535	487	486
EgrG_001147850	210	178	72	79	146	114
EgrG_001147900	1015	845	810	684	1057	1083
EgrG_001148000	0	1	1	0	0	4
EgrG_001148100	0	0	2	0	0	0
EgrG_001148200	1170	1036	530	448	678	722
EgrG_001148300	272	214	153	117	358	379
EgrG_001148400	270	229	307	255	216	202
EgrG_001148500	424	354	209	190	376	423
EgrG_001148600	1045	1028	685	581	621	615
EgrG_001148800	277	235	165	142	228	242
EgrG_001149100	14	9	21	14	24	32
EgrG_001149200	556	484	265	206	420	472
EgrG_001149400	1523	1291	1191	974	1503	1528
EgrG_001149500	3	6	0	0	0	0
EgrG_001149600	234	197	134	128	171	195
EgrG_001149800	0	0	0	0	0	0
EgrG_001149900	96	86	103	81	211	197
EgrG_001149950	34	40	39	33	69	66
EgrG_001150000	975	868	514	421	670	668
EgrG_001150100	989	801	714	664	716	747
EgrG_001150200	455	472	235	219	258	284
EgrG_001150300	482	438	327	278	542	588
EgrG_001150400	14	9	10	4	8	6
EgrG_001150600	984	821	468	401	611	679
EgrG_001150700	542	448	979	763	590	559
EgrG_001150800	275	213	51	48	63	70
EgrG_001150900	277	252	643	571	411	431
EgrG_001151000	490	418	400	363	309	312
EgrG_001151200	1472	1273	3598	3115	2056	2228
EgrG_001151300	2173	1854	1324	1158	1276	1317
EgrG_001151400	606	582	313	295	299	355
EgrG_001151500	2112	1780	1200	1020	1773	1838
EgrG_001151600	4	4	9	9	15	32
EgrG_001151800	112	98	92	80	127	135
EgrG_001152000	736	719	627	553	725	753
EgrG_001152100	277	221	258	208	414	438
EgrG_001152200	724	635	750	563	788	894
EgrG_001152300	2	6	2	3	6	6
EgrG_001152500	388	318	147	147	143	178
EgrG_001152600	3024	2567	4538	3748	2666	2693
EgrG_001152650	665	545	884	773	628	632
EgrG_001152700	899	791	1230	1000	709	739
EgrG_001152800	1307	1179	885	793	780	830
EgrG_001152900	2349	1997	872	750	1201	1278
EgrG_001153000	94	87	21	19	38	35
EgrG_001153100	291	285	234	190	300	332
EgrG_001153200	56	49	160	154	115	124
EgrG_001153300	477	383	617	499	474	514
EgrG_001153400	592	502	528	458	642	654
EgrG_001154400	0	0	0	2	1	0
EgrG_001154600	449	421	339	294	462	433
EgrG_001154700	0	0	0	0	0	0
EgrG_001154800	3	4	7	9	12	9
EgrG_001154900	0	0	0	0	0	0
EgrG_001155000	0	0	0	1	1	0
EgrG_001155100	86	92	95	66	135	168
EgrG_001155200	25	24	29	19	40	45
EgrG_001155300	0	0	0	0	0	0
EgrG_001155400	32	28	19	11	28	36
EgrG_001155500	495	424	393	316	319	315
EgrG_001155600	0	0	0	0	0	0
EgrG_001155700	0	0	0	0	0	0
EgrG_001155800	0	0	0	0	0	0
EgrG_001155900	2	0	1	3	0	0
EgrG_001156000	10	9	18	14	16	18
EgrG_001156300	71	60	40	41	86	74
EgrG_001156400	129	120	156	152	183	186
EgrG_001156500	0	0	0	0	0	0
EgrG_001156600	666	646	486	406	451	460
EgrG_001156700	769	663	1812	1603	1096	1122
EgrG_001156800	16	10	17	14	22	15
EgrG_001156900	27	11	36	23	27	32
EgrG_001157000	2137	1863	1902	1635	1368	1445
EgrG_001157100	176	151	104	110	191	166
EgrG_001157200	1430	1279	2022	1728	1290	1255
EgrG_001157300	955	771	927	829	984	1042
EgrG_001157400	1369	1171	966	840	1253	1322
EgrG_001157600	3572	3011	2742	2339	2711	2824
EgrG_001157700	639	556	601	574	834	880
EgrG_001157800	64	63	46	43	57	50
EgrG_001157900	687	536	395	305	578	584
EgrG_001158000	1765	1490	757	694	1339	1349
EgrG_001158100	92	76	53	50	172	160
EgrG_001158200	382	325	242	230	540	539
EgrG_001158300	1507	1253	991	819	1038	1103
EgrG_001158400	1451	1341	808	616	1273	1324
EgrG_001158500	33	11	7	11	14	16
EgrG_001158600	252	217	178	161	244	251
EgrG_001158700	294	272	291	246	673	660
EgrG_001158800	921	833	598	555	666	671
EgrG_001158900	1348	1129	1046	893	1253	1358
EgrG_001159000	515	435	292	280	313	335
EgrG_001159100	200	182	152	131	242	255
EgrG_001159200	28	17	17	21	70	67
EgrG_001159300	124	109	115	108	109	121
EgrG_001159400	1632	1434	1310	1160	981	994
EgrG_001159500	2021	1769	1171	978	1273	1288
EgrG_001159600	146	129	113	98	150	171
EgrG_001159700	0	0	1	0	0	0
EgrG_001159900	154	174	122	94	135	166
EgrG_001160000	34	20	11	20	15	18
EgrG_001160300	0	1	0	0	0	0
EgrG_001160400	0	0	0	0	0	0
EgrG_001160600	0	0	0	1	1	0
EgrG_001162800	137	105	114	106	147	138
EgrG_001162900	67	84	29	43	66	75
EgrG_001163000	922	767	1219	1051	1131	1182
EgrG_001163100	120	98	70	82	102	108
EgrG_001163200	353	307	242	225	402	408
EgrG_001163250	312	288	220	176	327	326
EgrG_001163300	522	451	632	495	955	969
EgrG_001163400	1121	946	486	436	1001	1063
EgrG_001163500	2	2	1	4	5	3
EgrG_001163600	325	294	329	250	417	486
EgrG_001163700	338	303	368	346	455	534
EgrG_001163800	49	35	45	47	112	137
EgrG_001163900	30	17	35	36	79	85
EgrG_001164000	64	44	60	48	136	135
EgrG_001164100	507	462	195	184	360	388
EgrG_001164200	426	374	257	222	596	609
EgrG_001164300	1137	989	613	491	715	762
EgrG_001164400	169	142	22	32	36	45
EgrG_001164500	413	357	381	290	725	796
EgrG_001164550	1442	1241	593	532	914	950
EgrG_001164600	62	50	60	66	109	122
EgrG_001164650	236	202	153	130	354	366
EgrG_001164700	700	570	411	352	538	555
EgrG_001164800	261	231	255	245	266	269
EgrG_001164900	0	0	0	0	0	0
EgrG_001165000	22	26	24	17	28	21
EgrG_001165100	10	6	1	2	2	6
EgrG_001165300	58	43	22	28	52	57
EgrG_001165400	171	136	172	153	180	193
EgrG_001165500	329	255	270	239	339	322
EgrG_001165600	353	337	311	275	392	413
EgrG_001165700	338	250	223	192	329	314
EgrG_001165800	1339	1099	1203	1101	1420	1494
EgrG_001165900	510	432	476	407	904	1016
EgrG_001166100	353	355	417	422	371	393
EgrG_001166200	6179	5250	3717	3207	1670	1810
EgrG_001166400	127	118	225	209	228	233
EgrG_001166500	2018	1747	819	711	1492	1482
EgrG_001166600	11	10	8	12	13	14
EgrG_001166700	292	249	184	151	220	231
EgrG_001166800	973	839	496	418	870	957
EgrG_001166900	341	287	467	400	445	438
EgrG_001167000	6	4	15	4	5	8
EgrG_001167050	363	286	138	144	276	265
EgrG_001167100	738	616	765	690	512	532
EgrG_001167200	266	239	239	184	266	259
EgrG_001167300	7444	6316	2566	2272	3838	3949
EgrG_001167400	6	0	1	1	0	3
EgrG_001167500	6	6	0	0	0	0
EgrG_001167600	139	109	279	232	138	134
EgrG_001167700	223	177	281	255	246	276
EgrG_001167800	48	43	45	62	77	85
EgrG_001167900	651	583	615	570	659	691
EgrG_001168000	1	0	1	0	0	0
EgrG_001168100	6	4	3	5	3	8
EgrG_001168200	478	390	221	201	323	270
EgrG_001168300	81	90	99	99	90	110
EgrG_001168400	1283	1114	721	611	1064	1029
EgrG_001168500	719	617	935	749	1320	1331
EgrG_001168600	0	0	0	1	0	0
EgrG_001168700	2785	2401	2140	1897	2682	2801
EgrG_001168800	325	233	284	266	346	352
EgrG_001169000	311	254	249	215	463	467
EgrG_001169100	753	689	892	775	1024	1097
EgrG_001169200	540	401	620	547	639	721
EgrG_001169300	545	488	451	396	646	643
EgrG_001169400	1814	1564	910	736	1261	1317
EgrG_001169500	202	153	211	170	265	304
EgrG_001169600	63	53	94	107	112	100
EgrG_001169700	814	667	789	658	993	999
EgrG_001169800	1078	917	601	470	1235	1374
EgrG_001169900	667	575	617	563	1005	1102
EgrG_001170000	9	7	3	4	11	11
EgrG_001170100	633	557	711	660	749	736
EgrG_001170200	203	162	220	203	227	282
EgrG_001170300	265	222	558	442	406	411
EgrG_001170400	335	284	305	252	326	336
EgrG_001170600	263	235	210	197	438	472
EgrG_001170700	332	307	267	248	297	297
EgrG_001170800	272	235	333	250	320	322
EgrG_001170900	4	4	7	8	10	7
EgrG_001171000	293	254	336	264	330	354
EgrG_001171200	320	265	419	374	543	587
EgrG_001171400	326	323	255	201	298	296
EgrG_001171500	214	170	244	209	272	288
EgrG_001171600	304	276	308	280	369	396
EgrG_001171700	370	315	277	238	370	402
EgrG_001171800	665	620	325	300	453	474
EgrG_001171900	34	35	59	65	55	65
EgrG_001171950	443	412	320	260	690	701
EgrG_001172000	1355	1168	802	692	1289	1302
EgrG_001172100	256	226	148	131	178	211
EgrG_001172200	916	822	766	675	744	787
EgrG_001172300	746	637	306	282	485	472
EgrG_001172400	1	2	0	0	1	1
EgrG_001172500	1	0	0	1	0	1
EgrG_001172600	196	159	78	73	64	66
EgrG_001172700	68	61	85	79	88	94
EgrG_001172800	263	203	612	572	340	380
EgrG_001172900	481	425	355	302	570	605
EgrG_001173000	2	7	6	4	13	11
EgrG_001173100	193	151	86	88	137	142
EgrG_001173200	2	4	2	0	1	2
EgrG_001173300	2	2	0	2	3	4
EgrG_001173400	2	3	1	2	2	0
EgrG_001173500	600	563	355	307	347	411
EgrG_001173700	286	264	202	202	501	593
EgrG_001173750	258	197	173	174	393	432
EgrG_001173800	5121	4398	2809	2541	2748	2858
EgrG_001173900	460	378	660	574	790	759
EgrG_001174000	1509	1248	2385	1937	1447	1417
EgrG_001174100	288	217	203	194	436	485
EgrG_001174200	519	440	266	205	377	389
EgrG_001174300	1091	882	537	460	421	430
EgrG_001174400	382	311	353	307	563	546
EgrG_001174500	100	93	79	69	198	171
EgrG_001174600	853	735	817	641	1074	1116
EgrG_001174700	24	27	24	23	32	34
EgrG_001174800	1063	894	964	909	1817	1981
EgrG_001174900	95	80	86	78	354	332
EgrG_001175000	1478	1297	2144	1733	3039	3216
EgrG_001175600	2515	2166	1585	1380	2261	2263
EgrG_001175700	21	19	21	12	32	32
EgrG_001175800	114	100	58	47	83	100
EgrG_001175900	335	288	260	218	587	660
EgrG_001176000	729	669	396	330	876	930
EgrG_001176100	54	62	48	35	87	75
EgrG_001176300	177	120	106	87	185	171
EgrG_001176400	1152	921	1386	1128	1150	1158
EgrG_001176500	995	867	685	587	1067	1134
EgrG_001176600	52	38	72	50	99	87
EgrG_001176700	670	585	414	356	752	749
EgrG_001176800	766	666	513	396	653	688
EgrG_001176900	429	376	628	537	545	522
EgrG_001177000	1015	848	1335	1267	1213	1241
EgrG_001177100	54	51	35	19	63	74
EgrG_001177200	790	655	696	629	934	918
EgrG_001177300	118	100	149	135	160	137
EgrG_001177400	10	5	5	4	11	7
EgrG_001177500	849	697	802	725	1013	1016
EgrG_001177600	1427	1179	638	534	1104	1130
EgrG_001177700	2292	1958	3088	2718	3446	3657
EgrG_001177800	0	0	0	0	1	0
EgrG_001177850	707	593	428	363	630	597
EgrG_001177900	449	392	417	346	806	793
EgrG_001178000	375	337	449	342	510	517
EgrG_001178100	923	842	826	698	822	775
EgrG_001178200	701	601	638	529	748	771
EgrG_001178400	1952	1654	1752	1531	1566	1530
EgrG_001178500	1541	1289	1563	1349	1373	1504
EgrG_001178600	2100	1894	2810	2376	2779	2940
EgrG_001178700	3217	2771	6369	5358	3767	3748
EgrG_001178800	2516	2089	2568	2159	3455	3497
EgrG_001178900	1165	990	679	600	678	691
EgrG_001179000	1039	883	1272	1165	1469	1469
EgrG_001179100	79	64	94	103	93	123
EgrG_001179200	1	2	0	0	1	0
EgrG_001179300	936	818	936	765	1370	1350
EgrG_001179400	268	249	300	275	639	636
EgrG_001179500	2756	2263	2558	2111	2473	2517
EgrG_001179600	1127	961	1372	1240	1434	1542
EgrG_001179700	51	35	71	56	82	74
EgrG_001179800	1008	890	1314	1123	1541	1627
EgrG_001179900	934	827	794	642	873	971
EgrG_001180000	1963	1643	1761	1457	2942	3094
EgrG_001180200	329	267	240	216	229	229
EgrG_001180300	288	259	200	161	437	395
EgrG_001180400	1079	861	962	815	1102	1114
EgrG_001180500	1601	1350	1685	1433	2039	2115
EgrG_001180600	4937	4315	4873	4302	6041	6362
EgrG_001180700	635	608	1348	1135	1290	1362
EgrG_001180800	1	3	5	4	6	4
EgrG_001180900	1056	944	742	634	960	968
EgrG_001181000	324	298	334	308	652	709
EgrG_001181100	1766	1514	2553	2152	2612	2737
EgrG_001181300	2029	1763	1608	1301	1747	1917
EgrG_001181400	566	548	382	339	791	827
EgrG_001181500	769	646	705	615	1122	1086
EgrG_001181600	134	112	41	28	81	83
EgrG_001181710	755	647	638	547	989	1084
EgrG_001181720	324	295	187	148	262	279
EgrG_001181900	427	383	407	348	743	739
EgrG_001181950	1269	1077	854	668	1153	1144
EgrG_001182000	795	675	431	398	792	796
EgrG_001182100	3	5	1	0	4	8
EgrG_001182200	1292	1110	1442	1206	2307	2424
EgrG_001182400	453	402	397	383	618	604
EgrG_001182500	663	554	392	321	516	561
EgrG_001182600	8	10	4	4	15	17
EgrG_001182700	2593	2099	1287	1149	2204	2384
EgrG_001182800	1077	920	843	687	835	829
EgrG_001182900	316	264	273	250	498	512
EgrG_001183000	567	489	535	440	669	674
EgrG_001183100	6	3	1	0	0	0
EgrG_001183200	0	0	0	0	0	0
EgrG_001183300	223	209	375	349	275	281
